remote_ratio,salary_in_usd,work_year,company_size,experience_level,employee_residence,company_location,job_title
0,120000,2022,M,MI,US,US,Data Engineer
0,100000,2022,M,MI,US,US,Data Engineer
100,54094,2021,L,SE,IN,IN,Data Scientist
50,18314,2022,L,MI,IN,IN,Business Data Analyst
100,231250,2022,M,SE,US,US,Data Engineer
100,138750,2022,M,SE,US,US,Data Engineer
0,199000,2022,M,SE,US,US,Data Engineer
0,162000,2022,M,SE,US,US,Data Engineer
0,160000,2022,M,EN,US,US,Data Engineer
0,135000,2022,M,EN,US,US,Data Engineer
100,100000,2022,M,EN,US,US,Data Scientist
0,200000,2022,M,SE,US,US,Research Scientist
0,150000,2022,M,SE,US,US,Research Scientist
0,160000,2022,M,EN,US,US,Research Engineer
0,120000,2022,M,EN,US,US,Research Engineer
0,250000,2022,M,SE,US,US,Research Scientist
0,200000,2022,M,SE,US,US,Research Scientist
0,150000,2022,M,EN,US,US,other
0,120000,2022,M,EN,US,US,other
0,150000,2022,M,SE,US,US,Research Engineer
0,100000,2022,M,SE,US,US,Research Engineer
0,133000,2022,L,SE,NL,NL,Data Analytics Manager
0,272550,2022,M,SE,US,US,Data Scientist
0,198200,2022,M,SE,US,US,Data Scientist
0,182000,2022,M,SE,US,US,Data Scientist
0,140000,2022,M,SE,US,US,Data Scientist
0,200000,2022,M,SE,US,US,Data Engineer
0,160000,2022,M,SE,US,US,Data Engineer
0,204500,2022,M,SE,US,US,ML Engineer
0,142200,2022,M,SE,US,US,ML Engineer
0,120000,2022,M,MI,US,US,Data Scientist
0,105000,2022,M,MI,US,US,Data Scientist
100,187500,2022,M,SE,US,US,Data Engineer
100,175000,2022,M,SE,US,US,Data Engineer
0,204500,2022,M,SE,US,US,ML Engineer
0,142200,2022,M,SE,US,US,ML Engineer
100,155000,2022,M,SE,US,US,Data Analyst
100,64000,2022,M,SE,US,US,Data Analyst
0,235000,2022,M,SE,US,US,Computer Vision Engineer
0,185000,2022,M,SE,US,US,Computer Vision Engineer
0,174500,2022,M,SE,US,US,Data Architect
0,113000,2022,M,SE,US,US,Data Architect
0,143100,2022,M,SE,CA,CA,Data Scientist
0,113000,2022,M,SE,CA,CA,Data Scientist
100,184000,2022,M,SE,US,US,Applied Scientist
100,142000,2022,M,SE,US,US,Applied Scientist
0,140000,2022,M,SE,US,US,Data Scientist
0,120000,2022,M,SE,US,US,Data Scientist
0,174500,2022,M,SE,US,US,Data Architect
0,113000,2022,M,SE,US,US,Data Architect
0,180560,2022,M,SE,US,US,Data Scientist
0,115440,2022,M,SE,US,US,Data Scientist
0,140000,2022,M,SE,US,US,Data Scientist
0,120000,2022,M,SE,US,US,Data Scientist
0,248100,2022,M,SE,US,US,Research Scientist
0,145900,2022,M,SE,US,US,Research Scientist
0,120000,2022,M,SE,CA,CA,Data Scientist
0,110000,2022,M,SE,CA,CA,Data Scientist
0,291500,2022,M,SE,US,US,Data Engineer
0,180000,2022,M,SE,US,US,Data Engineer
100,75344,2022,M,MI,GB,GB,ML Engineer
100,63192,2022,M,MI,GB,GB,ML Engineer
0,161800,2022,M,SE,US,US,Data Engineer
0,141600,2022,M,SE,US,US,Data Engineer
100,58331,2022,M,MI,GB,GB,ML Engineer
100,46178,2022,M,MI,GB,GB,ML Engineer
100,166000,2022,M,SE,US,US,Data Engineer
100,128000,2022,M,SE,US,US,Data Engineer
100,170000,2022,M,SE,US,US,Data Architect
100,110000,2022,M,SE,US,US,Data Architect
100,160000,2022,M,SE,US,US,Data Engineer
100,75000,2022,M,SE,US,US,Data Engineer
100,236000,2022,M,SE,US,US,Data Engineer
100,182000,2022,M,SE,US,US,Data Engineer
100,14307,2022,L,MI,IN,IN,Data Analyst
0,130000,2022,M,EN,US,US,Data Scientist
0,150000,2022,M,MI,US,US,Data Analyst
0,100000,2022,M,MI,US,US,Data Analyst
0,261499,2022,L,SE,US,US,ML Engineer
0,134500,2022,L,SE,US,US,ML Engineer
100,13989,2022,L,MI,IN,IN,Data Scientist
0,130000,2022,M,MI,US,US,Data Scientist
0,90000,2022,M,MI,US,US,Data Scientist
0,160000,2022,M,EN,US,US,Data Engineer
0,135000,2022,M,EN,US,US,Data Engineer
100,125000,2022,L,SE,US,US,other
0,175000,2022,M,SE,US,US,Data Engineer
0,155000,2022,M,SE,US,US,Data Engineer
0,153600,2022,M,SE,US,US,Data Engineer
0,106800,2022,M,SE,US,US,Data Engineer
0,150000,2022,M,SE,US,US,Data Scientist
0,140000,2022,M,SE,US,US,Data Scientist
0,121999,2022,M,SE,US,US,Data Science Consultant
0,94500,2022,M,SE,US,US,Data Science Consultant
0,170000,2022,M,SE,US,US,Data Engineer
0,130000,2022,M,SE,US,US,Data Engineer
0,145000,2022,M,SE,US,US,Data Science Consultant
0,128000,2022,M,SE,US,US,Data Science Consultant
0,145000,2022,M,SE,US,US,Data Engineer
0,100000,2022,M,SE,US,US,Data Engineer
0,175000,2022,M,SE,US,US,Data Engineer
0,120000,2022,M,SE,US,US,Data Engineer
0,145000,2022,M,SE,US,US,Data Engineer
0,115000,2022,M,SE,US,US,Data Engineer
100,150000,2022,M,SE,US,US,Applied Machine Learning Scientist
0,150000,2022,M,MI,US,US,Data Analyst
0,100000,2022,M,MI,US,US,Data Analyst
100,150000,2022,M,MI,US,US,Data Scientist
100,127500,2022,M,MI,US,US,Data Scientist
100,126500,2022,M,SE,US,US,Data Scientist
100,51000,2022,M,SE,US,US,Data Scientist
0,260000,2022,M,MI,US,US,Data Engineer
0,175000,2022,M,MI,US,US,Data Engineer
100,40000,2022,M,EN,AU,other,other
100,40000,2022,M,EN,other,AU,other
100,250000,2022,M,SE,US,US,Data Engineer
100,63000,2022,M,SE,US,US,Data Engineer
100,210000,2022,M,SE,US,US,ML Engineer
100,160000,2022,M,SE,US,US,ML Engineer
100,272550,2022,M,SE,US,US,Data Scientist
100,198200,2022,M,SE,US,US,Data Scientist
100,94560,2022,M,MI,FR,FR,Data Scientist
100,52533,2022,M,MI,FR,FR,Data Scientist
0,220000,2022,M,SE,US,US,Data Scientist
0,146000,2022,M,SE,US,US,Data Scientist
0,150000,2022,M,MI,US,US,Data Analyst
0,100000,2022,M,MI,US,US,Data Analyst
100,248399,2022,M,SE,CA,CA,other
100,183600,2022,M,SE,CA,CA,other
100,150000,2022,M,MI,US,US,Data Engineer
100,150000,2022,M,MI,US,US,Data Engineer
100,40000,2022,M,EN,other,AU,other
0,56722,2022,L,SE,IN,IN,other
0,120000,2022,M,MI,US,US,Data Engineer
0,95000,2022,M,MI,US,US,Data Engineer
0,160000,2022,M,EN,US,US,Data Engineer
0,135000,2022,M,EN,US,US,Data Engineer
50,24165,2022,M,EN,other,other,Data Science Consultant
100,216000,2022,M,SE,US,US,Data Engineer
100,144000,2022,M,SE,US,US,Data Engineer
0,85000,2022,M,EN,US,US,Data Engineer
0,65000,2022,M,EN,US,US,Data Engineer
100,149000,2022,M,SE,US,US,Data Analyst
100,118999,2022,M,SE,US,US,Data Analyst
0,140000,2022,M,SE,US,US,Data Scientist
0,120000,2022,M,SE,US,US,Data Scientist
0,150000,2022,M,MI,US,US,Data Scientist
0,110000,2022,M,MI,US,US,Data Scientist
100,246000,2022,M,SE,US,US,ML Engineer
100,201000,2022,M,SE,US,US,ML Engineer
0,190000,2022,M,SE,US,US,Data Scientist
0,155000,2022,M,SE,US,US,Data Scientist
100,235000,2022,M,SE,US,US,ML Engineer
100,185000,2022,M,SE,US,US,ML Engineer
100,190000,2022,M,SE,US,US,other
100,160000,2022,M,SE,US,US,other
100,100000,2022,M,EN,US,US,other
0,130000,2022,M,MI,US,US,Data Engineer
0,115000,2022,M,MI,US,US,Data Engineer
0,92350,2022,M,MI,GB,GB,Data Scientist
0,67723,2022,M,MI,GB,GB,Data Scientist
0,105000,2022,M,MI,US,US,Data Engineer
0,70000,2022,M,MI,US,US,Data Engineer
0,204500,2022,M,SE,US,US,ML Engineer
0,142200,2022,M,SE,US,US,ML Engineer
100,192000,2022,M,SE,US,US,ML Engineer
100,164000,2022,M,SE,US,US,ML Engineer
0,185900,2022,M,SE,US,US,Data Engineer
0,129299,2022,M,SE,US,US,Data Engineer
0,130000,2022,M,SE,US,US,Data Engineer
0,75000,2022,M,SE,US,US,Data Engineer
0,175000,2022,M,SE,US,US,Data Science Manager
0,120000,2022,M,SE,US,US,Data Science Manager
0,167500,2022,M,SE,US,US,Data Engineer
0,106500,2022,M,SE,US,US,Data Engineer
100,75000,2022,M,MI,US,US,Data Analyst
100,60000,2022,M,MI,US,US,Data Analyst
100,184000,2022,M,SE,US,US,Applied Scientist
100,142000,2022,M,SE,US,US,Applied Scientist
0,145000,2022,M,MI,US,US,Data Scientist
0,100000,2022,M,MI,US,US,Data Scientist
50,10000,2022,S,EN,other,other,other
100,31795,2022,M,MI,IN,US,Data Scientist
100,44365,2022,S,MI,other,other,other
0,175000,2022,M,SE,US,US,Data Engineer
0,120000,2022,M,SE,US,US,Data Engineer
0,175000,2022,M,SE,US,US,Data Engineer
0,120000,2022,M,SE,US,US,Data Engineer
0,200000,2022,M,EX,US,US,Data Engineer
0,145000,2022,M,EX,US,US,Data Engineer
100,92350,2022,M,MI,GB,GB,Data Engineer
100,73880,2022,M,MI,GB,GB,Data Engineer
0,145000,2022,M,SE,US,US,Data Engineer
0,100000,2022,M,SE,US,US,Data Engineer
100,192000,2022,M,SE,US,US,Applied Scientist
100,164000,2022,M,SE,US,US,Applied Scientist
100,310000,2022,M,EX,US,US,Data Engineer
100,239000,2022,M,EX,US,US,Data Engineer
0,120000,2022,M,SE,US,US,Data Analyst
0,95000,2022,M,SE,US,US,Data Analyst
0,145000,2022,M,SE,US,US,ML Engineer
0,135000,2022,M,SE,US,US,ML Engineer
0,100000,2022,M,SE,US,US,Data Engineer
0,78000,2022,M,SE,US,US,Data Engineer
0,73546,2022,M,SE,ES,ES,Data Engineer
0,36773,2022,M,SE,ES,ES,Data Engineer
100,160000,2022,M,MI,US,US,Data Engineer
100,120000,2022,M,MI,US,US,Data Engineer
0,190000,2022,M,SE,US,US,Data Scientist
0,150000,2022,M,SE,US,US,Data Scientist
50,35610,2022,L,MI,IN,IN,Data Engineer
100,125000,2022,L,SE,other,other,AI Scientist
0,120000,2022,M,SE,US,US,Data Engineer
0,95000,2022,M,SE,US,US,Data Engineer
0,150000,2022,M,MI,US,US,Data Analyst
0,100000,2022,M,MI,US,US,Data Analyst
0,47280,2022,M,SE,ES,ES,Data Scientist
0,37824,2022,M,SE,ES,ES,Data Scientist
100,115933,2022,M,SE,US,US,Data Analyst
100,81666,2022,M,SE,US,US,Data Analyst
100,175000,2022,M,SE,US,US,Data Scientist
100,140000,2022,M,SE,US,US,Data Scientist
0,120000,2022,M,SE,US,US,Data Engineer
0,95000,2022,M,SE,US,US,Data Engineer
0,249500,2022,M,SE,US,US,Research Engineer
0,149850,2022,M,SE,US,US,Research Engineer
100,122500,2022,M,MI,US,US,Analytics Engineer
100,100000,2022,M,MI,US,US,Analytics Engineer
0,249500,2022,M,SE,US,US,Data Scientist
0,149850,2022,M,SE,US,US,Data Scientist
0,55000,2022,M,EN,US,US,Data Analyst
0,48000,2022,M,EN,US,US,Data Analyst
0,249500,2022,M,SE,US,US,Research Scientist
0,149850,2022,M,SE,US,US,Research Scientist
100,58837,2022,S,MI,FR,FR,Computer Vision Engineer
100,190000,2022,M,SE,US,US,Data Engineer
100,120000,2022,M,SE,US,US,Data Engineer
100,126999,2022,M,SE,US,US,Data Analyst
100,104000,2022,M,SE,US,US,Data Analyst
100,210000,2022,M,SE,US,US,Data Scientist
100,150000,2022,M,SE,US,US,Data Scientist
100,210000,2022,M,SE,US,US,ML Engineer
100,150000,2022,M,SE,US,US,ML Engineer
100,210000,2022,M,SE,US,US,Data Engineer
100,130000,2022,M,SE,US,US,Data Engineer
100,182750,2022,M,SE,US,US,Data Scientist
100,161500,2022,M,SE,US,US,Data Scientist
100,102640,2022,M,MI,US,US,Data Analyst
100,66100,2022,M,MI,US,US,Data Analyst
100,210000,2022,M,SE,US,US,Research Scientist
100,150000,2022,M,SE,US,US,Research Scientist
0,198800,2022,M,SE,US,US,Data Engineer
0,122600,2022,M,SE,US,US,Data Engineer
100,130000,2022,M,MI,US,US,Data Engineer
100,80000,2022,M,MI,US,US,Data Engineer
100,136000,2022,M,SE,US,US,Data Scientist
100,104000,2022,M,SE,US,US,Data Scientist
100,150000,2022,M,SE,US,US,Data Analyst
100,100000,2022,M,SE,US,US,Data Analyst
0,160000,2022,M,EN,US,US,Data Engineer
0,135000,2022,M,EN,US,US,Data Engineer
100,216000,2022,M,SE,US,US,Data Engineer
100,144000,2022,M,SE,US,US,Data Engineer
100,159000,2022,M,EX,US,US,Data Scientist
100,130000,2022,M,EX,US,US,Data Scientist
100,115933,2022,M,SE,US,US,Data Analyst
100,81666,2022,M,SE,US,US,Data Analyst
100,215000,2022,M,SE,US,US,Data Engineer
100,150000,2022,M,SE,US,US,Data Engineer
100,246000,2022,M,SE,US,US,ML Engineer
100,201000,2022,M,SE,US,US,ML Engineer
100,187000,2022,M,MI,US,US,Data Engineer
100,153000,2022,M,MI,US,US,Data Engineer
100,255000,2022,M,SE,other,other,ML Engineer
100,185000,2022,M,SE,other,other,ML Engineer
0,430967,2022,M,MI,GB,GB,Data Analyst
0,55410,2022,M,MI,GB,GB,Data Analyst
0,50432,2022,M,SE,ES,ES,Data Analyst
0,39925,2022,M,SE,ES,ES,Data Analyst
0,169000,2022,M,SE,US,US,Data Analyst
0,110600,2022,M,SE,US,US,Data Analyst
0,60938,2022,L,EN,DE,DE,BI Data Analyst
100,140000,2022,M,SE,US,US,BI Developer
100,120000,2022,M,SE,US,US,BI Developer
100,75000,2022,M,MI,US,US,Data Analyst
100,60000,2022,M,MI,US,US,Data Analyst
50,10000,2022,S,SE,CA,other,other
50,50000,2022,L,EN,US,US,Data Analyst
100,134000,2022,M,MI,US,US,other
100,124000,2022,M,MI,US,US,other
0,166700,2022,M,SE,US,US,Data Analyst
0,118999,2022,M,SE,US,US,Data Analyst
0,124234,2022,M,EN,US,US,Data Scientist
0,74540,2022,M,EN,US,US,Data Scientist
100,100000,2022,M,MI,US,US,Data Analyst
100,65000,2022,M,MI,US,US,Data Analyst
50,16904,2021,L,MI,IN,IN,Data Analyst
50,200000,2022,L,EN,CA,CA,AI Scientist
100,12000,2022,L,EN,other,other,ML Engineer
100,220000,2022,M,SE,US,US,Data Engineer
100,146000,2022,M,SE,US,US,Data Engineer
0,68293,2022,M,SE,ES,ES,Data Engineer
0,36773,2022,M,SE,ES,ES,Data Engineer
0,110000,2022,M,SE,US,US,Data Specialist
0,70000,2022,M,SE,US,US,Data Specialist
50,50000,2022,L,EN,US,US,Data Analyst
0,120000,2022,M,SE,US,US,Data Engineer
0,95000,2022,M,SE,US,US,Data Engineer
0,150000,2022,M,MI,US,US,Data Analyst
0,100000,2022,M,MI,US,US,Data Analyst
0,47280,2022,M,SE,ES,ES,Data Scientist
0,37824,2022,M,SE,ES,ES,Data Scientist
100,190000,2022,M,SE,US,US,Data Architect
100,135000,2022,M,SE,US,US,Data Architect
0,128000,2022,M,SE,US,US,Data Scientist
0,81500,2022,M,SE,US,US,Data Scientist
100,173000,2022,M,SE,US,US,Data Scientist
100,110000,2022,M,SE,US,US,Data Scientist
0,192000,2022,M,SE,US,US,ML Engineer
0,120000,2022,M,SE,US,US,ML Engineer
100,115933,2022,M,SE,US,US,Data Analyst
100,81666,2022,M,SE,US,US,Data Analyst
0,120000,2022,M,SE,US,US,Data Analyst
0,95000,2022,M,SE,US,US,Data Analyst
100,190000,2022,L,SE,US,US,other
100,194000,2022,M,SE,US,US,Data Engineer
100,129399,2022,M,SE,US,US,Data Engineer
100,201000,2022,M,SE,US,US,Data Analyst
100,89200,2022,M,SE,US,US,Data Analyst
0,165000,2022,M,SE,US,US,Data Scientist
0,125000,2022,M,SE,US,US,Data Scientist
100,230000,2022,M,SE,US,US,Applied Scientist
100,196000,2022,M,SE,US,US,Applied Scientist
0,130000,2022,M,MI,US,US,ML Engineer
0,90000,2022,M,MI,US,US,ML Engineer
100,150000,2022,M,MI,US,US,other
100,100000,2022,M,MI,US,US,other
0,230000,2022,M,MI,US,US,ML Engineer
0,150000,2022,M,MI,US,US,ML Engineer
0,153600,2022,M,SE,US,US,Data Engineer
0,106800,2022,M,SE,US,US,Data Engineer
100,130000,2022,M,MI,US,US,other
100,100000,2022,M,MI,US,US,other
100,216000,2022,M,SE,US,US,Data Engineer
100,144000,2022,M,SE,US,US,Data Engineer
0,180000,2022,M,MI,US,US,Data Scientist
0,120000,2022,M,MI,US,US,Data Scientist
0,160000,2022,M,EN,US,US,Data Engineer
0,135000,2022,M,EN,US,US,Data Engineer
100,192500,2022,M,SE,US,US,Data Analyst
100,140000,2022,M,SE,US,US,Data Analyst
0,152500,2022,M,SE,US,US,Data Engineer
0,130000,2022,M,SE,US,US,Data Engineer
100,65000,2022,M,SE,US,US,Data Analyst
100,55000,2022,M,SE,US,US,Data Analyst
0,178750,2022,M,SE,US,US,Data Engineer
0,160000,2022,M,SE,US,US,Data Engineer
100,63039,2022,M,MI,FR,FR,Data Scientist
100,52533,2022,M,MI,FR,FR,Data Scientist
0,165000,2022,M,MI,US,US,Machine Learning Scientist
0,135000,2022,M,MI,US,US,Machine Learning Scientist
100,170000,2022,M,SE,US,US,Analytics Engineer
100,125000,2022,M,SE,US,US,Analytics Engineer
0,105000,2022,M,SE,US,US,Data Engineer
0,70000,2022,M,SE,US,US,Data Engineer
0,130000,2022,M,SE,US,US,Data Scientist
0,95000,2022,M,SE,US,US,Data Scientist
0,203500,2022,M,SE,US,US,Data Scientist
0,152000,2022,M,SE,US,US,Data Scientist
100,197430,2022,M,SE,US,US,Data Engineer
100,134760,2022,M,SE,US,US,Data Engineer
100,120000,2022,M,MI,US,US,Data Scientist
0,197000,2022,M,SE,US,US,Data Engineer
0,99000,2022,M,SE,US,US,Data Engineer
100,220000,2022,M,SE,US,US,Data Engineer
100,162000,2022,M,SE,US,US,Data Engineer
0,110446,2022,M,MI,other,other,Data Engineer
0,79178,2022,M,MI,other,other,Data Engineer
0,70186,2022,M,MI,GB,GB,Data Science Consultant
0,51716,2022,M,MI,GB,GB,Data Science Consultant
100,149040,2022,M,SE,US,US,Data Architect
100,113899,2022,M,SE,US,US,Data Architect
0,95000,2019,M,MI,US,US,Business Data Analyst
100,115000,2021,S,SE,US,US,Data Analyst
100,171000,2022,L,SE,US,AU,Data Analyst
100,13000,2022,S,EN,other,other,other
0,100000,2022,M,SE,US,US,Data Engineer
0,78000,2022,M,SE,US,US,Data Engineer
0,120000,2022,M,SE,US,US,Data Engineer
0,95000,2022,M,SE,US,US,Data Engineer
0,110000,2022,M,SE,US,US,Data Specialist
0,70000,2022,M,SE,US,US,Data Specialist
100,50000,2022,S,EN,other,US,other
0,185900,2022,M,SE,US,US,Data Scientist
0,129299,2022,M,SE,US,US,Data Scientist
0,150000,2022,M,MI,US,US,Data Analyst
0,100000,2022,M,MI,US,US,Data Analyst
100,230000,2022,M,SE,US,US,Data Engineer
100,154600,2022,M,SE,US,US,Data Engineer
0,204500,2022,M,SE,US,US,ML Engineer
0,142200,2022,M,SE,US,US,ML Engineer
100,160000,2022,M,MI,US,US,Data Engineer
100,75000,2022,M,MI,US,US,Data Engineer
0,47280,2022,M,SE,ES,ES,Data Scientist
0,37824,2022,M,SE,ES,ES,Data Scientist
0,213000,2022,M,SE,US,US,Data Engineer
0,152000,2022,M,SE,US,US,Data Engineer
100,140000,2022,M,SE,US,US,Data Scientist
100,120000,2022,M,SE,US,US,Data Scientist
0,110000,2022,M,SE,US,US,Data Scientist
0,70000,2022,M,SE,US,US,Data Scientist
100,227200,2022,M,SE,CA,CA,other
100,168000,2022,M,SE,CA,CA,other
0,20000,2021,M,EN,other,other,other
0,64089,2022,M,MI,DE,DE,Data Scientist
0,60938,2022,M,MI,DE,DE,Data Scientist
100,243000,2022,M,SE,US,US,ML Engineer
100,183000,2022,M,SE,US,US,ML Engineer
0,175000,2022,M,SE,US,US,Data Engineer
0,150000,2022,M,SE,US,US,Data Engineer
100,130000,2022,M,MI,US,US,Data Scientist
100,90000,2022,M,MI,US,US,Data Scientist
0,165000,2022,M,MI,US,US,Data Analyst
0,124000,2022,M,MI,US,US,Data Analyst
0,178000,2022,M,SE,CA,CA,Data Engineer
0,132000,2022,M,SE,CA,CA,Data Engineer
0,300000,2022,M,SE,US,US,Data Engineer
0,130000,2022,M,SE,US,US,Data Engineer
0,169000,2022,M,SE,US,US,Data Analyst
0,110600,2022,M,SE,US,US,Data Analyst
100,116000,2022,M,SE,US,US,Data Analyst
100,96000,2022,M,SE,US,US,Data Analyst
0,92350,2022,M,SE,GB,GB,Data Analyst
0,70186,2022,M,SE,GB,GB,Data Analyst
0,105000,2022,M,SE,US,US,Data Analyst
0,70000,2022,M,SE,US,US,Data Analyst
50,105236,2022,L,MI,CA,CA,other
100,194000,2022,M,SE,US,US,Data Engineer
100,129399,2022,M,SE,US,US,Data Engineer
100,190000,2022,M,SE,US,US,Data Architect
100,135000,2022,M,SE,US,US,Data Architect
0,100000,2022,M,SE,US,US,Data Analyst
0,70000,2022,M,SE,US,US,Data Analyst
0,189750,2022,M,EN,US,US,ML Engineer
0,140250,2022,M,EN,US,US,ML Engineer
0,130000,2022,M,SE,US,US,Data Analyst
0,100000,2022,M,SE,US,US,Data Analyst
0,160000,2022,M,MI,US,US,Data Analyst
0,109000,2022,M,MI,US,US,Data Analyst
0,250000,2022,M,SE,US,US,Research Engineer
0,150000,2022,M,SE,US,US,Research Engineer
0,206000,2022,M,MI,US,US,Data Analyst
0,160000,2022,M,MI,US,US,Data Analyst
0,135000,2022,M,SE,US,US,Data Engineer
0,120000,2022,M,SE,US,US,Data Engineer
100,115573,2022,M,SE,FR,FR,ML Engineer
100,73546,2022,M,SE,FR,FR,ML Engineer
0,160000,2022,M,EN,US,US,Data Engineer
0,135000,2022,M,EN,US,US,Data Engineer
0,150000,2022,M,MI,US,US,Data Analyst
0,100000,2022,M,MI,US,US,Data Analyst
0,120000,2022,M,MI,US,US,Data Engineer
0,95000,2022,M,MI,US,US,Data Engineer
0,68293,2022,M,SE,ES,ES,Data Engineer
0,42026,2022,M,SE,ES,ES,Data Engineer
0,191200,2022,M,SE,US,US,Data Engineer
0,130000,2022,M,SE,US,US,Data Engineer
0,191200,2022,M,SE,US,US,Data Engineer
0,130000,2022,M,SE,US,US,Data Engineer
50,66192,2022,L,EN,DE,DE,other
100,50000,2022,S,EN,US,other,other
0,230000,2022,L,SE,US,US,Data Engineer
0,154600,2022,L,SE,US,US,Data Engineer
0,120000,2022,M,SE,US,US,Data Engineer
0,95000,2022,M,SE,US,US,Data Engineer
0,140000,2022,M,SE,US,US,Data Scientist
0,120000,2022,M,SE,US,US,Data Scientist
0,169000,2022,M,SE,US,US,Data Analyst
0,110600,2022,M,SE,US,US,Data Analyst
100,80000,2022,L,MI,US,US,Data Analyst
0,185900,2022,M,SE,US,US,Data Engineer
0,129299,2022,M,SE,US,US,Data Engineer
0,135000,2022,M,SE,US,US,Analytics Engineer
0,110000,2022,M,SE,US,US,Analytics Engineer
0,155000,2022,M,MI,US,US,Data Analytics Manager
0,140000,2022,M,MI,US,US,Data Analytics Manager
100,205000,2022,M,SE,US,US,Data Engineer
100,150000,2022,M,SE,US,US,Data Engineer
0,179500,2022,M,SE,US,US,Data Engineer
0,134000,2022,M,SE,US,US,Data Engineer
0,180000,2022,M,MI,US,US,Data Scientist
0,120000,2022,M,MI,US,US,Data Scientist
0,185900,2022,M,SE,US,US,Data Scientist
0,129299,2022,M,SE,US,US,Data Scientist
100,175000,2022,M,SE,US,US,Data Scientist
100,145000,2022,M,SE,US,US,Data Scientist
100,235000,2022,M,SE,US,US,Data Architect
100,175000,2022,M,SE,US,US,Data Architect
50,27317,2022,L,EN,ES,ES,Data Science Consultant
100,160000,2022,M,MI,US,US,Data Engineer
100,90000,2022,M,MI,US,US,Data Engineer
0,68293,2022,M,SE,ES,ES,Data Engineer
0,36773,2022,M,SE,ES,ES,Data Engineer
0,145000,2022,M,SE,US,US,Data Engineer
0,115000,2022,M,SE,US,US,Data Engineer
0,165000,2022,M,MI,US,US,Data Specialist
0,135000,2022,M,MI,US,US,Data Specialist
0,168400,2022,M,SE,US,US,Data Engineer
0,105200,2022,M,SE,US,US,Data Engineer
100,86193,2022,M,MI,GB,GB,other
100,49253,2022,M,MI,GB,GB,other
0,200000,2022,M,SE,US,US,Data Engineer
0,160000,2022,M,SE,US,US,Data Engineer
0,47280,2022,M,SE,ES,ES,Data Scientist
0,37824,2022,M,SE,ES,ES,Data Scientist
0,198800,2022,M,SE,US,US,Data Scientist
0,122600,2022,M,SE,US,US,Data Scientist
100,100000,2022,M,EN,other,other,ML Engineer
50,105066,2022,M,MI,FR,FR,BI Data Analyst
0,130000,2022,M,SE,US,US,Data Analyst
0,100000,2022,M,SE,US,US,Data Analyst
0,104663,2022,M,MI,GB,GB,Analytics Engineer
0,73880,2022,M,MI,GB,GB,Analytics Engineer
100,125000,2022,M,SE,US,US,Data Engineer
100,110000,2022,M,SE,US,US,Data Engineer
0,165000,2022,M,MI,US,US,Data Analyst
0,124000,2022,M,MI,US,US,Data Analyst
100,148000,2022,M,SE,US,US,Data Scientist
100,107000,2022,M,SE,US,US,Data Scientist
0,150000,2022,M,MI,US,US,Data Analyst
0,100000,2022,M,MI,US,US,Data Analyst
0,160000,2022,M,EN,US,US,Data Engineer
0,135000,2022,M,EN,US,US,Data Engineer
0,120000,2022,M,MI,US,US,Data Engineer
0,95000,2022,M,MI,US,US,Data Engineer
0,153600,2022,M,SE,US,US,Data Engineer
0,106800,2022,M,SE,US,US,Data Engineer
0,100000,2022,M,MI,CA,CA,Data Analyst
0,65000,2022,M,MI,CA,CA,Data Analyst
0,120000,2022,M,MI,US,US,Data Engineer
0,95000,2022,M,MI,US,US,Data Engineer
0,63039,2022,M,SE,PT,PT,Data Engineer
0,36773,2022,M,SE,PT,PT,Data Engineer
100,310000,2022,M,EX,US,US,Data Engineer
100,239000,2022,M,EX,US,US,Data Engineer
0,299500,2022,M,SE,US,US,Data Science Manager
0,245100,2022,M,SE,US,US,Data Science Manager
100,168000,2022,M,SE,US,US,Data Scientist
100,130000,2022,M,SE,US,US,Data Scientist
100,136000,2022,M,SE,US,US,Data Scientist
100,104000,2022,M,SE,US,US,Data Scientist
100,161000,2022,M,MI,US,US,Data Engineer
100,118000,2022,M,MI,US,US,Data Engineer
100,205000,2022,M,SE,US,US,Applied Scientist
100,184000,2022,M,SE,US,US,Applied Scientist
0,185900,2022,M,SE,US,US,Data Scientist
0,129299,2022,M,SE,US,US,Data Scientist
0,247500,2022,M,SE,US,US,Data Science Manager
0,172200,2022,M,SE,US,US,Data Science Manager
0,68293,2022,L,SE,other,other,other
0,177000,2022,M,SE,US,US,Data Analyst
0,131000,2022,M,SE,US,US,Data Analyst
100,205000,2022,M,SE,US,US,Applied Scientist
100,184000,2022,M,SE,US,US,Applied Scientist
0,146000,2022,M,SE,US,US,Data Engineer
0,102000,2022,M,SE,US,US,Data Engineer
0,169000,2022,M,SE,US,US,Data Analyst
0,110600,2022,M,SE,US,US,Data Analyst
100,230000,2022,M,SE,US,US,Applied Scientist
100,196000,2022,M,SE,US,US,Applied Scientist
0,135000,2022,M,SE,US,US,Data Engineer
0,100000,2022,M,SE,US,US,Data Engineer
0,80000,2022,M,MI,US,US,Data Engineer
0,65000,2022,M,MI,US,US,Data Engineer
0,135000,2022,M,SE,US,US,Data Engineer
0,100000,2022,M,SE,US,US,Data Engineer
100,61565,2022,M,SE,GB,GB,Data Engineer
100,43096,2022,M,SE,GB,GB,Data Engineer
